id	created_at	retweets	likes	text	language	user_mentions
1504590660627800066	2022-03-17 22:49:02+00:00	110	0	RT @strategywoman: 11:39 pm in #Ukraine  My modest revelation today: Keeping a good spirits in any circumstances doesn’t change these circ…	en	1
1504590658492940288	2022-03-17 22:49:01+00:00	408	0	RT @nexta_tv: #Lebanon is the first Arab country that supported #Ukraine in the fight against #Russian aggression. https://t.co/f6xi7Dile4	en	1
1504590656261472256	2022-03-17 22:49:01+00:00	6111	0	RT @DariaSipigina: Bridge at a #Ukrainian-Romanian border crossing.  Border guards left toys for Ukrainian children so that every child pa…	en	1
1504590654802128896	2022-03-17 22:49:00+00:00	0	0	Typical Scott always too slow. #auspol #Ukraine  Australia’s plodding action against Putin’s oligarchs https://t.co/GNvpJiE93Z	en	0
1504590653086388228	2022-03-17 22:49:00+00:00	242	0	RT @YourAnonTV: MORE: Since declaring 'cyber war' on Kremlin's criminal regime #Anonymous has hacked over 2500 websites of Russian &amp; Belar…	en	1
1504590652662820869	2022-03-17 22:49:00+00:00	6111	0	RT @DariaSipigina: Bridge at a #Ukrainian-Romanian border crossing.  Border guards left toys for Ukrainian children so that every child pa…	en	1
1504590650448257041	2022-03-17 22:48:59+00:00	0	0	@ArmedPatriot45 #JoeBiden announced he has covid (he does not) said #KamalaHarris is the "first lady" called… https://t.co/TkxcadDU4F	en	1
1504590649970020352	2022-03-17 22:48:59+00:00	408	0	RT @nexta_tv: #Lebanon is the first Arab country that supported #Ukraine in the fight against #Russian aggression. https://t.co/f6xi7Dile4	en	1
1504590648229441542	2022-03-17 22:48:59+00:00	39	0	RT @nialloloughlin: Last year I painted my windows with St Patrick kicking Covid out of Ireland. This years he's traveled to the Ukraine to…	en	1
1504590645540712449	2022-03-17 22:48:58+00:00	0	1	@HomeDepot Dear Home Depot we noticed that you carry Georgia Pacific products which is owned by Koch Industries. K… https://t.co/Rqan6nLYvt	en	1
1504590644437823489	2022-03-17 22:48:58+00:00	4510	0	RT @dariofrance: Italy is ready to rebuild the Theatre of #Mariupol. The cabinet of Ministers has approved my proposal to offer #Ukraine th…	en	1
1504590642038689798	2022-03-17 22:48:57+00:00	408	0	RT @nexta_tv: #Lebanon is the first Arab country that supported #Ukraine in the fight against #Russian aggression. https://t.co/f6xi7Dile4	en	1
1504590640545296386	2022-03-17 22:48:57+00:00	200	0	RT @TonyHussein4: Don Jr. was mocked for saying his father should join Nato talks about the war in #Ukraine.  A better idea would to send…	en	1
1504590639564046337	2022-03-17 22:48:57+00:00	304	0	RT @AdamKinzinger: The evil #Putin is bombing food (think about it… FOOD) for one reason… pain to compel surrender. They are using planes…	en	1
1504590638301343766	2022-03-17 22:48:56+00:00	13	0	RT @VABVOX: #NEW  US Intel puts the death toll of Russian soldiers in #Ukraine at a staggering 7000 in just 3wks of fighting with another…	en	1
1504590638217674752	2022-03-17 22:48:56+00:00	2	0	RT @slaven_vujic: The longest journey that a family from #Ukraine had in my shift was a 1718 km long journey from Kharkiv to their host fam…	en	1
1504590635524931585	2022-03-17 22:48:56+00:00	0	0	#Russia and #Ukraine are fighting but it’s #America that’s reporting the number of #Russian soldiers killed. Yet t… https://t.co/0nqYyRj2rl	en	0
1504590632777625604	2022-03-17 22:48:55+00:00	0	0	HMCS Halifax to deploy Saturday as part of NATO support for #Ukraine https://t.co/2wdyND7U5d	en	0
1504590629799661573	2022-03-17 22:48:54+00:00	4510	0	RT @dariofrance: Italy is ready to rebuild the Theatre of #Mariupol. The cabinet of Ministers has approved my proposal to offer #Ukraine th…	en	1
1504590629455675393	2022-03-17 22:48:54+00:00	0	0	The Russian war on Ukraine has been years in the making. Russia have been spreading propoganda about Ukraine for ye… https://t.co/PIdhNam9QO	en	0
1504590629384466437	2022-03-17 22:48:54+00:00	6111	0	RT @DariaSipigina: Bridge at a #Ukrainian-Romanian border crossing.  Border guards left toys for Ukrainian children so that every child pa…	en	1
1504590628906315778	2022-03-17 22:48:54+00:00	631	0	RT @IntlCrimCourt: 📢 Prosecutor #KarimAAKhanQC was in #Ukraine earlier today. In meeting w/ Prosecutor General Iryna Venediktova discussio…	en	1
1504590628767862785	2022-03-17 22:48:54+00:00	1204	0	RT @InnaSovsun: "Maybe #Ukraine should agree to the neutral status in exchange for #russian troops withdrawal?" I get this question a lot.…	en	1
1504590627824181248	2022-03-17 22:48:54+00:00	183	0	RT @gbazov: #SouthKorea|n mercenary in #Ukraine pleads for help to leave the country. After being terrified by the fighting in #Kiev where…	en	1
1504590625731190784	2022-03-17 22:48:53+00:00	4510	0	RT @dariofrance: Italy is ready to rebuild the Theatre of #Mariupol. The cabinet of Ministers has approved my proposal to offer #Ukraine th…	en	1
1504590624296738819	2022-03-17 22:48:53+00:00	5501	0	RT @dfatirl: “Ar scáth a chéile a mhaireann na daoine” “We live in each other’s shelter”  On this #StPatricksDay #Ireland 🇮🇪 stands in s…	en	1
1504590624078577664	2022-03-17 22:48:53+00:00	97	0	RT @dogbus999: They're safely over the border into #Romania where they will receive vet treatment &amp; get them ready to come home to the #UK…	en	1
1504590623466471424	2022-03-17 22:48:53+00:00	18	0	RT @ThomasVLinge: #Ukraine 🇺🇦: Russian invasion forces have occupied the town of Rubizhne in the #Luhansk oblast raising the flag of the #…	en	1
1504590619968159751	2022-03-17 22:48:52+00:00	27	0	RT @AFPphoto: #Ukraine  A 40 year-old Ukranian soldier embraces his wife in front of his military basement in the center of Odessa. 📸 @Kili…	en	1
1504590617418125314	2022-03-17 22:48:51+00:00	0	0	#russian forces leader in #Donetsk (?)complains that #Kadyrov terror troops are essentially not soldiers but 2nd ec… https://t.co/WTRcAnmtER	en	0
1504590614784098311	2022-03-17 22:48:51+00:00	0	0	@Minmcae #JoeBiden announced he has covid (he does not) said #KamalaHarris is the "first lady" called #DougEmhoff… https://t.co/LZpy2D8Hl6	en	1
1504590613144035333	2022-03-17 22:48:50+00:00	1359	0	RT @AnonOpsSE: Today it became well known that @Nestle refuses to leave the Russian market they will continue to pay taxes there thus sup…	en	2
1504590609314684946	2022-03-17 22:48:49+00:00	6111	0	RT @DariaSipigina: Bridge at a #Ukrainian-Romanian border crossing.  Border guards left toys for Ukrainian children so that every child pa…	en	1
1504590608199004174	2022-03-17 22:48:49+00:00	109	0	RT @GlasnostGone: This is happening in #Europe. This is happening now.  This is Russia's bloody slaughter of men women children and bab…	en	1
1504590607293071364	2022-03-17 22:48:49+00:00	174	0	RT @UAWeapons: #Ukraine: A Russian BMD-2 was seriously damaged during the Ukrainian forces counterattack in #Kyiv outskirts today. https://…	en	1
1504590607293030412	2022-03-17 22:48:49+00:00	0	0	@Meta #MarkZuckerberg #Ukraine #Ukrainenazi 🤬 It turns out that the psychopaths in Ukraine are not only the Nazis o… https://t.co/bm8fPbnTJx	en	1
1504590605984358400	2022-03-17 22:48:49+00:00	769	0	RT @sommervilletv: WATCH: The defenders of Kharkiv our latest for @BBCNews @BBCWorld. @dcinfocus @StuHollandEsq Liuba and Serge. Full vide…	en	5
1504590602863792130	2022-03-17 22:48:48+00:00	0	0	What do you say? The colours are the official #EU🇪🇺 ones. #Ukraine🇺🇦🌻 I do love drawing This I though did with iP… https://t.co/gFLZbcrsnT	en	0
1504590601693458491	2022-03-17 22:48:48+00:00	639	0	RT @UAWeapons: #Ukraine: In #Mykolaiv Oblast the Ukrainian Border Guards seized a (full) Russian Ammo Truck. https://t.co/QcbUZZFljn	en	1
1504590601102274561	2022-03-17 22:48:47+00:00	109	0	RT @MihirunS: Anti-war protests are growing tonight in St. Petersburg #Russia  #UkraineWar #Ukraine #UkraineRussianWar #UkraineUnderAttack…	en	1
1504590599227416580	2022-03-17 22:48:47+00:00	47	0	RT @SmartB0ss: Tue Mar 8 2022 #Earth-observation #satellites of #US.co Planet captured a flood near #Ukraine's capital #Kyivwhich is belie…	en	1
1504590597985906691	2022-03-17 22:48:47+00:00	1204	0	RT @InnaSovsun: "Maybe #Ukraine should agree to the neutral status in exchange for #russian troops withdrawal?" I get this question a lot.…	en	1
1504590597851475977	2022-03-17 22:48:47+00:00	0	0	Ukraine is a deeply hateful country: When they’re not ethnically cleansing Russians they’re attacking Indian stud… https://t.co/BScx9DNvct	en	0
1504590596698259461	2022-03-17 22:48:46+00:00	769	0	RT @sommervilletv: WATCH: The defenders of Kharkiv our latest for @BBCNews @BBCWorld. @dcinfocus @StuHollandEsq Liuba and Serge. Full vide…	en	5
1504590594718511105	2022-03-17 22:48:46+00:00	1	1	A video from #Ukraine. The caption reads "To understand whether Putin is expected in Ukraine just look at how Ukr… https://t.co/09UFXwsWU7	en	0
1504590594689150981	2022-03-17 22:48:46+00:00	304	0	RT @AdamKinzinger: The evil #Putin is bombing food (think about it… FOOD) for one reason… pain to compel surrender. They are using planes…	en	1
1504590590994001928	2022-03-17 22:48:45+00:00	408	0	RT @nexta_tv: #Lebanon is the first Arab country that supported #Ukraine in the fight against #Russian aggression. https://t.co/f6xi7Dile4	en	1
1504590588527656968	2022-03-17 22:48:44+00:00	96	0	RT @Militarylandnet: 📷 Ukrainian forces ambushed a Russian convoy near Pryluky #Chernihiv Region. #Ukraine #UkraineRussiaWar https://t.co/…	en	1
1504590588452159489	2022-03-17 22:48:44+00:00	4511	0	RT @dariofrance: Italy is ready to rebuild the Theatre of #Mariupol. The cabinet of Ministers has approved my proposal to offer #Ukraine th…	en	1
1504590587902799872	2022-03-17 22:48:44+00:00	65	0	RT @NTenzer: Deeply moving: this huge hedge of honor paying the last tributes to a dead soldier. The primary difference between Putin's reg…	en	1
1504590587701260290	2022-03-17 22:48:44+00:00	4511	0	RT @dariofrance: Italy is ready to rebuild the Theatre of #Mariupol. The cabinet of Ministers has approved my proposal to offer #Ukraine th…	en	1
1504590586841546761	2022-03-17 22:48:44+00:00	0	0	Kindness has no borders #Romania #Ukraine #SlavaUkraini https://t.co/DdYUsfD1nd	en	0
1504590586485088257	2022-03-17 22:48:44+00:00	0	0	And I can perfectly see that the #US state dept #ChickenHawks did want a war with #Russia they denied them entry i… https://t.co/rA5GCIsrFV	en	0
1504590582651490307	2022-03-17 22:48:43+00:00	54	0	RT @GlasnostGone: Goodnight #Ukraine. Stay safe one and all. https://t.co/klSJNQ6lFw	en	1
1504590582630563845	2022-03-17 22:48:43+00:00	46409	0	RT @kiraincongress: I learn to use #Kalashnikov and prepare to bear arms. It sounds surreal as just a few days ago it would never come to m…	en	1
1504590582353694721	2022-03-17 22:48:43+00:00	70	0	RT @TheLastRefuge2: 1) Serious question about #Ukraine.  Keep in mind this “war” is taking place inside a nation with widespread open inter…	en	1
1504590579702841347	2022-03-17 22:48:42+00:00	331	0	RT @LeahHardingAJE: #Biafra + #Palestine crying out for help too. #Ukraine  (the original is on the right) https://t.co/kSW25ldlPP	en	1
1504590578432225280	2022-03-17 22:48:42+00:00	79	0	RT @Militarylandnet: 📽️Feb 26 Ukrainian Su-25 jets engaging Russian forces in #Kherson region. At least one Ukrainian jet was lost. #Ukrai…	en	1
1504590577412755464	2022-03-17 22:48:42+00:00	250	0	RT @CaptDrimmie: Interesting how many refugees from #Ukraine appear to be er not actually Ukrainian…	en	1
1504590576879955990	2022-03-17 22:48:42+00:00	1	0	RT @mother_s_flower: @RepEdCase Remember 9/11? Every day in #Ukraine is 9/11! Putin is bombing residential buildings hospitals kindergart…	en	2
1504590576469135362	2022-03-17 22:48:42+00:00	0	0	@BowerDA222 #JoeBiden announced he has covid (he does not) said #KamalaHarris is the "first lady" called… https://t.co/w1csvmBYsi	en	1
1504590572417392647	2022-03-17 22:48:41+00:00	408	0	RT @nexta_tv: #Lebanon is the first Arab country that supported #Ukraine in the fight against #Russian aggression. https://t.co/f6xi7Dile4	en	1
1504590571289169920	2022-03-17 22:48:40+00:00	29	0	RT @war_noir: #Russia #Ukraine 🇷🇺🇺🇦: #DPR/#DNR Forces have released photos of recently captured materials from #Ukrainian Forces in #Marink…	en	1
1504590570529902593	2022-03-17 22:48:40+00:00	1600	0	RT @nexta_tv: President of #Ukraine Volodymyr Zelenskyy awarded the Mayor of #Melitopol Ivan Fedorov who was released from captivity wit…	en	1
1504590569917628419	2022-03-17 22:48:40+00:00	36	0	RT @realSimonaMP: The film “Ukraine the everlasting present 30 years of independence” by @lopatonok where I am the lead interviewer has b…	en	2
1504590569393242114	2022-03-17 22:48:40+00:00	408	0	RT @nexta_tv: #Lebanon is the first Arab country that supported #Ukraine in the fight against #Russian aggression. https://t.co/f6xi7Dile4	en	1
1504590567946264584	2022-03-17 22:48:39+00:00	248	0	RT @UAWeapons: #Ukraine: Locals somewhere in UA dealing with an abandoned BM-21 Grad pattern MRL. https://t.co/703ovV8t2V	en	1
1504590566985768968	2022-03-17 22:48:39+00:00	0	0	So what about the #Treaty #Xi signed w/ #Kiev in 2013? "Once..situations emerge..that threaten the #peace… https://t.co/uWVzMdUSxm	en	0
1504590566155333632	2022-03-17 22:48:39+00:00	1	0	RT @TomthunkitsMind: In Russia one of the top Kremlin propagandists Solovyov says during his talk show: “With the sanctions like these wh…	en	1
1504590565123502083	2022-03-17 22:48:39+00:00	1	0	RT @joudimaher: Russia's delegate to the United Nations: America is fueling the conflict and pouring oil on the fire.  #Ukraine #russianUkr…	en	1
1504590564343304193	2022-03-17 22:48:39+00:00	9	0	RT @IntelNessa: NEW: The hacking group Anonymous launched over 2500 cyberattacks on Russian government websites. #Ukraine #Russia #Anonymo…	en	1
1504590564305641474	2022-03-17 22:48:39+00:00	304	0	RT @AdamKinzinger: The evil #Putin is bombing food (think about it… FOOD) for one reason… pain to compel surrender. They are using planes…	en	1
1504590563970105356	2022-03-17 22:48:39+00:00	4511	0	RT @dariofrance: Italy is ready to rebuild the Theatre of #Mariupol. The cabinet of Ministers has approved my proposal to offer #Ukraine th…	en	1
1504590562971860992	2022-03-17 22:48:38+00:00	2	0	RT @a_swainson: The Ukrainian Dove prints are arriving. These copies were framed by @bayframing in Morecambe... they even framed the sticke…	en	2
1504590562699194371	2022-03-17 22:48:38+00:00	3809	0	RT @MrKovalenko: The #Ukraine #firefighters are also heroes at this war. In this video you can see too tired capital #Kyiv firefighters aft…	en	1
1504590560761458688	2022-03-17 22:48:38+00:00	7	0	RT @MayadeenEnglish: #Russia's special operation in #Ukraine and #Europe's quickly increasing refugee crisis has overshadowed other humanit…	en	1
1504590559750418451	2022-03-17 22:48:38+00:00	0	0	More news #Ukraine is winning this war #UkraineWar you got it russia will run out of everything shortly https://t.co/e9EGNYExYC	en	0
1504590558584614919	2022-03-17 22:48:37+00:00	0	0	Israeli aggression would be impossible without the constant lavish support &amp; protection of #America which is anyth… https://t.co/A7iqxIK58o	en	0
1504590557141680128	2022-03-17 22:48:37+00:00	11070	0	RT @KadriSimson: The electricity grids of #Ukraine &amp; #Moldova have been successfully synchronised with the Continental European Grid. This…	en	1
1504590556210634757	2022-03-17 22:48:37+00:00	0	0	@Harri_Est @ArreDemo_ @aldin_ww @Smart_Sapper12B Russia didn't send in troops. They sent in peacekeepers. The Ukrai… https://t.co/KUIUonv91P	en	4
1504590555912704000	2022-03-17 22:48:37+00:00	110	0	RT @strategywoman: 11:39 pm in #Ukraine  My modest revelation today: Keeping a good spirits in any circumstances doesn’t change these circ…	en	1
1504590554767806468	2022-03-17 22:48:36+00:00	19	0	RT @saint_rebel: #Ukrainian Tiktoker: “I spent my childhood here thanks #Russia!” #UkraineRussiaWar #Ukraine #UkraineWar #UkraineUnderAt…	en	1
1504590554113490944	2022-03-17 22:48:36+00:00	1041	0	RT @nexta_tv: The captive occupier was speechless after he was shown the consequences of the “Russian world” in #Ukraine. https://t.co/AT2x…	en	1
1504590553341693959	2022-03-17 22:48:36+00:00	4511	0	RT @dariofrance: Italy is ready to rebuild the Theatre of #Mariupol. The cabinet of Ministers has approved my proposal to offer #Ukraine th…	en	1
1504590551533957124	2022-03-17 22:48:36+00:00	639	0	RT @UAWeapons: #Ukraine: In #Mykolaiv Oblast the Ukrainian Border Guards seized a (full) Russian Ammo Truck. https://t.co/QcbUZZFljn	en	1
1504590551139688453	2022-03-17 22:48:35+00:00	3	0	RT @With__Ukraine: 1. #Ukraine is creating a National Information Bureau that will collect data on #Ukrainian prisoners of war the killed…	en	1
1504590550791512067	2022-03-17 22:48:35+00:00	2403	0	RT @nexta_tv: Because of the war in #Ukraine the American biopharmaceutical company #AbbVie has suspended the supply of #Botox and #filler…	en	1
1504590543614930946	2022-03-17 22:48:34+00:00	4511	0	RT @dariofrance: Italy is ready to rebuild the Theatre of #Mariupol. The cabinet of Ministers has approved my proposal to offer #Ukraine th…	en	1
1504590541064921093	2022-03-17 22:48:33+00:00	9	0	RT @UkraineNewsUK: Volodymir @ZelenskyyUa  was nominated for the Nobel Peace Prize. Well deserved!  #Ukraine #UkraineRussiaWar #UkraineUnd…	en	2
1504590540540727304	2022-03-17 22:48:33+00:00	2	0	RT @OlgaGrigory: A friend in #Moscow said his friend in Southern Russia got a notice to show up at a military mobilization point for traini…	en	1
1504590539777265667	2022-03-17 22:48:33+00:00	0	0	@_trump1_ #JoeBiden announced he has covid (he does not) said #KamalaHarris is the "first lady" called… https://t.co/zchBtgNqNV	en	1
1504590539613782020	2022-03-17 22:48:33+00:00	15	0	RT @WarintheFuture: The latest product from @DefenceHQ showing the situation in #Ukraine. It is a useful official summary of the military s…	en	2
1504590539408257024	2022-03-17 22:48:33+00:00	0	2	Chile's President Gabriel Boric has called on the International Community to show solidarity with #Palestine as… https://t.co/9bpM7vo93u	en	0
1504590538468646912	2022-03-17 22:48:32+00:00	43	0	RT @EmineDzheppar: Ukrainian soldier performs National Anthem of #Ukraine on violin after a battle with #Russian occupants. Our warriors ha…	en	1
1504590534307770391	2022-03-17 22:48:31+00:00	0	0	Russian soldiers show off on camera how they loot a private home. The Russian army is an army of marauders robbers… https://t.co/iyRQE1AMic	en	0
1504590532810620935	2022-03-17 22:48:31+00:00	159	0	RT @euobs: Russia "poses an open menace to security in Europe" @COE said after its assembly voted to expel the country from the human righ…	en	2
1504590531539750914	2022-03-17 22:48:31+00:00	8	0	RT @ThomasVLinge: #Ukraine 🇺🇦: besieged #Mariupol is in a desperate situation and the Russian invasion force is throwing everything it has…	en	1
1504590530457522186	2022-03-17 22:48:31+00:00	27	0	RT @Militarylandnet: 📷Iveco Lynx and Gaz Tigr-M vehicles of Russian Special Forces seen today arriving to #Mariupol. #Ukraine #UkraineRussi…	en	1
1504590526124904452	2022-03-17 22:48:30+00:00	331	0	RT @LeahHardingAJE: #Biafra + #Palestine crying out for help too. #Ukraine  (the original is on the right) https://t.co/kSW25ldlPP	en	1
1504590525437038598	2022-03-17 22:48:29+00:00	1464	0	RT @olex_scherba: Her name is Sasha Filipchuk. Her family’s car was hit by #Russians when they were fleeing Hostomel. 🇷🇺were shooting every…	en	1
1504590524581179406	2022-03-17 22:48:29+00:00	3809	0	RT @MrKovalenko: The #Ukraine #firefighters are also heroes at this war. In this video you can see too tired capital #Kyiv firefighters aft…	en	1
1504590524040290309	2022-03-17 22:48:29+00:00	6111	0	RT @DariaSipigina: Bridge at a #Ukrainian-Romanian border crossing.  Border guards left toys for Ukrainian children so that every child pa…	en	1
1504590523176308738	2022-03-17 22:48:29+00:00	402	0	RT @UAWeapons: #Ukraine: Ukrainian forces ambushed a Russian column destroying a likely MT-LB/BMP and transport truck and capturing anoth…	en	1
1504590523159486468	2022-03-17 22:48:29+00:00	109	0	RT @gbazov: #FLASH—#AsExpected—#INSIDER REPORT from #Ukraine|ian Presidential Administration: @ZelenskyyUa's position in negotiations with…	en	2
1504590523151142920	2022-03-17 22:48:29+00:00	0	0	THAT VIEW ✅👍🏻 #earth #earthday #adventure #nature #Peace #PeaceNotWar #Ukraine #UkraineRussiaWar #NewsGang #news… https://t.co/uv8RinUQvp	en	0
1504590522802794513	2022-03-17 22:48:29+00:00	1041	0	RT @nexta_tv: The captive occupier was speechless after he was shown the consequences of the “Russian world” in #Ukraine. https://t.co/AT2x…	en	1
1504590522706546700	2022-03-17 22:48:29+00:00	472	0	RT @lesiavasylenko: #Russia threatens world with biological warfare. Russian embassies send out letters alleging #Germany and #USA are test…	en	1
1504590522056380426	2022-03-17 22:48:29+00:00	416	0	RT @JosepBorrellF: Russia’s war against #Ukraine and it’s people is lasting now for 3 full weeks. 21 days of Russia bombing Ukraine’s citi…	en	1
1504590521813110785	2022-03-17 22:48:28+00:00	4	0	RT @UKRAINE__WAR: ⚡⚡👇🚨#nestle won’t exit #russia 🇷🇺 so please stop buying their products!! #ukraine  . Retweet to expose the🙏 . #UkraineWar…	en	1
1504590520672260096	2022-03-17 22:48:28+00:00	12	0	RT @EstoniaUN: Strong support to @CanadaUN edits.  The Russian aggression caused and is driving the humanitarian crisis in Ukraine. We dem…	en	2
1504590520575836163	2022-03-17 22:48:28+00:00	1204	0	RT @InnaSovsun: "Maybe #Ukraine should agree to the neutral status in exchange for #russian troops withdrawal?" I get this question a lot.…	en	1
1504590519732781056	2022-03-17 22:48:28+00:00	13	0	RT @KateWilliamsme: All power to brave Bolshoi prima ballerina Olga Smirnova for speaking out about #Ukraine ‘we cannot remain indifferent’…	en	1
1504590519556616194	2022-03-17 22:48:28+00:00	6112	0	RT @DariaSipigina: Bridge at a #Ukrainian-Romanian border crossing.  Border guards left toys for Ukrainian children so that every child pa…	en	1
1504590519351009285	2022-03-17 22:48:28+00:00	195	0	RT @SpedoxAnomymous: #Anonymous is NOT against the Russian civilization!! We are against Putin and we stand with the people. We help Ukrain…	en	1
1504590516096102426	2022-03-17 22:48:27+00:00	1110	0	RT @NATOpress: We face a new reality for our security due to #Russia’s illegal invasion of #Ukraine. In response #NATO has reinforced its…	en	1
1504590515983077380	2022-03-17 22:48:27+00:00	1204	0	RT @InnaSovsun: "Maybe #Ukraine should agree to the neutral status in exchange for #russian troops withdrawal?" I get this question a lot.…	en	1
1504590515597103105	2022-03-17 22:48:27+00:00	97	0	RT @AFPphoto: #Ukraine - An aerial view shows firemen working in the rubble of a residential building which was hit by the debris from a do…	en	1
1504590514603147270	2022-03-17 22:48:27+00:00	78	0	RT @rtenews: On the day Irish heritage is celebrated all over the world many of those who turned out showed solidarity with the people of…	en	1
1504590514162745355	2022-03-17 22:48:27+00:00	0	1	The take away from this man's long detailed thread on US military aid to #Ukraine is just how closely and how long… https://t.co/dCcik92RGv	en	0
1504590513265160192	2022-03-17 22:48:26+00:00	305	0	RT @AdamKinzinger: The evil #Putin is bombing food (think about it… FOOD) for one reason… pain to compel surrender. They are using planes…	en	1
1504590512602460166	2022-03-17 22:48:26+00:00	10832	0	RT @HannaLiubakova: In #Ukraine Belarusians have created a separate battalion named after Kastus Kalinouski to defend Kyiv. According to t…	en	1
1504590512086347798	2022-03-17 22:48:26+00:00	408	0	RT @nexta_tv: #Lebanon is the first Arab country that supported #Ukraine in the fight against #Russian aggression. https://t.co/f6xi7Dile4	en	1
1504590510635290630	2022-03-17 22:48:26+00:00	242	0	RT @YourAnonTV: MORE: Since declaring 'cyber war' on Kremlin's criminal regime #Anonymous has hacked over 2500 websites of Russian &amp; Belar…	en	1
1504590510492512279	2022-03-17 22:48:26+00:00	210	0	RT @MrKovalenko: "See your Russian World? What can you say?" - "I don't know what to say" replied a shocked young Russian conscript after…	en	1
1504590510278602752	2022-03-17 22:48:26+00:00	37	0	RT @shossy2: They're all doing it! Marsha Blackburn Ronna ROMNEY McDaniel &amp; a few others. All among the 31 who voted against aid to #Ukrai…	en	1
1504590509280538632	2022-03-17 22:48:26+00:00	1	0	RT @TopRockNews: Cool....  We Stand With #Ukraine #annonymous #putinfuckyou	en	1
